,ts_code,symbol,name,area,industry,fullname,market,list_date,delist_date
2679,600168.SH,600168,武汉控股,湖北,水务,武汉三镇实业控股股份有限公司,主板,19980427,
2680,600169.SH,600169,太原重工,山西,工程机械,太原重工股份有限公司,主板,19980904,
2681,600170.SH,600170,上海建工,上海,建筑工程,上海建工集团股份有限公司,主板,19980623,
2682,600171.SH,600171,上海贝岭,上海,半导体,上海贝岭股份有限公司,主板,19980924,
2683,600172.SH,600172,黄河旋风,河南,矿物制品,河南黄河旋风股份有限公司,主板,19981126,
2684,600173.SH,600173,卧龙地产,浙江,全国地产,卧龙地产集团股份有限公司,主板,19990415,
2685,600176.SH,600176,中国巨石,浙江,玻璃,中国巨石股份有限公司,主板,19990422,
2686,600177.SH,600177,雅戈尔,浙江,服饰,雅戈尔集团股份有限公司,主板,19981119,
2687,600178.SH,600178,东安动力,黑龙江,汽车配件,哈尔滨东安汽车动力股份有限公司,主板,19981014,
2688,600179.SH,600179,安通控股,黑龙江,仓储物流,安通控股股份有限公司,主板,19981104,
2689,600180.SH,600180,瑞茂通,山东,仓储物流,瑞茂通供应链管理股份有限公司,主板,19980703,
2690,600182.SH,600182,SST佳通,黑龙江,汽车配件,佳通轮胎股份有限公司,主板,19990507,
2691,600183.SH,600183,生益科技,广东,元器件,广东生益科技股份有限公司,主板,19981028,
2692,600184.SH,600184,光电股份,湖北,专用机械,北方光电股份有限公司,主板,20031106,
2693,600185.SH,600185,格力地产,广东,区域地产,格力地产股份有限公司,主板,19990611,
2694,600186.SH,600186,莲花健康,河南,食品,莲花健康产业集团股份有限公司,主板,19980825,
2695,600187.SH,600187,国中水务,黑龙江,水务,黑龙江国中水务股份有限公司,主板,19981111,
2696,600188.SH,600188,兖州煤业,山东,煤炭开采,兖州煤业股份有限公司,主板,19980701,
2697,600189.SH,600189,泉阳泉,吉林,软饮料,吉林泉阳泉股份有限公司,主板,19981007,
2698,600190.SH,600190,锦州港,辽宁,港口,锦州港股份有限公司,主板,19990609,
2699,600191.SH,600191,*ST华资,内蒙,食品,包头华资实业股份有限公司,主板,19981210,
2700,600192.SH,600192,长城电工,甘肃,电气设备,兰州长城电工股份有限公司,主板,19981224,
2701,600193.SH,600193,创兴资源,上海,装修装饰,上海创兴资源开发股份有限公司,主板,19990527,
2702,600195.SH,600195,中牧股份,北京,农业综合,中牧实业股份有限公司,主板,19990107,
2703,600196.SH,600196,复星医药,上海,化学制药,上海复星医药(集团)股份有限公司,主板,19980807,
2704,600197.SH,600197,伊力特,新疆,白酒,新疆伊力特实业股份有限公司,主板,19990916,
2705,600198.SH,600198,*ST大唐,北京,通信设备,大唐电信科技股份有限公司,主板,19981021,
2706,600199.SH,600199,金种子酒,安徽,白酒,安徽金种子酒业股份有限公司,主板,19980812,
2707,600200.SH,600200,江苏吴中,江苏,化学制药,江苏吴中医药发展股份有限公司,主板,19990401,
2708,600201.SH,600201,生物股份,内蒙,农业综合,金宇生物技术股份有限公司,主板,19990115,
2709,600202.SH,600202,哈空调,黑龙江,电气设备,哈尔滨空调股份有限公司,主板,19990603,
2710,600203.SH,600203,福日电子,福建,元器件,福建福日电子股份有限公司,主板,19990514,
2711,600206.SH,600206,有研新材,北京,半导体,有研新材料股份有限公司,主板,19990319,
2712,600207.SH,600207,安彩高科,河南,供气供热,河南安彩高科股份有限公司,主板,19990714,
2713,600208.SH,600208,新湖中宝,浙江,全国地产,新湖中宝股份有限公司,主板,19990623,
2714,600209.SH,600209,*ST罗顿,海南,装修装饰,罗顿发展股份有限公司,主板,19990325,
2715,600210.SH,600210,紫江企业,上海,广告包装,上海紫江企业集团股份有限公司,主板,19990824,
2716,600211.SH,600211,西藏药业,西藏,中成药,西藏诺迪康药业股份有限公司,主板,19990721,
2717,600212.SH,600212,江泉实业,山东,综合类,山东江泉实业股份有限公司,主板,19990817,
2718,600213.SH,600213,亚星客车,江苏,汽车整车,扬州亚星客车股份有限公司,主板,19990831,
2719,600215.SH,600215,长春经开,吉林,园区开发,长春经开(集团)股份有限公司,主板,19990909,
2720,600216.SH,600216,浙江医药,浙江,化学制药,浙江医药股份有限公司,主板,19991021,
2721,600217.SH,600217,中再资环,陕西,环境保护,中再资源环境股份有限公司,主板,19991216,
2722,600218.SH,600218,全柴动力,安徽,农用机械,安徽全柴动力股份有限公司,主板,19981203,
2723,600219.SH,600219,南山铝业,山东,铝,山东南山铝业股份有限公司,主板,19991223,
2724,600220.SH,600220,江苏阳光,江苏,纺织,江苏阳光股份有限公司,主板,19990927,
2725,600221.SH,600221,*ST海航,海南,空运,海南航空控股股份有限公司,主板,19991125,
2726,600222.SH,600222,太龙药业,河南,中成药,河南太龙药业股份有限公司,主板,19991105,
2727,600223.SH,600223,鲁商发展,山东,区域地产,鲁商健康产业发展股份有限公司,主板,20000113,
2728,600225.SH,600225,*ST松江,天津,区域地产,天津松江股份有限公司,主板,20000127,
2729,600226.SH,600226,ST瀚叶,浙江,互联网,浙江瀚叶股份有限公司,主板,19991116,
2730,600227.SH,600227,圣济堂,贵州,化学制药,贵州圣济堂医药产业股份有限公司,主板,20000221,
2731,600228.SH,600228,返利科技,江西,互联网,返利网数字科技股份有限公司,主板,19990119,
2732,600229.SH,600229,城市传媒,山东,出版业,青岛城市传媒股份有限公司,主板,20000309,
2733,600230.SH,600230,沧州大化,河北,农药化肥,沧州大化股份有限公司,主板,20000406,
2734,600231.SH,600231,凌钢股份,辽宁,普钢,凌源钢铁股份有限公司,主板,20000511,
2735,600232.SH,600232,金鹰股份,浙江,纺织,浙江金鹰股份有限公司,主板,20000602,
2736,600233.SH,600233,圆通速递,辽宁,仓储物流,圆通速递股份有限公司,主板,20000608,
2737,600234.SH,600234,科新发展,山西,综合类,山西科新发展股份有限公司,主板,20000615,
2738,600235.SH,600235,民丰特纸,浙江,造纸,民丰特种纸股份有限公司,主板,20000615,
2739,600236.SH,600236,桂冠电力,广西,水力发电,广西桂冠电力股份有限公司,主板,20000323,
2740,600237.SH,600237,铜峰电子,安徽,元器件,安徽铜峰电子股份有限公司,主板,20000609,
2741,600238.SH,600238,海南椰岛,海南,红黄酒,海南椰岛(集团)股份有限公司,主板,20000120,
2742,600239.SH,600239,*ST云城,云南,区域地产,云南城投置业股份有限公司,主板,19991202,
2743,600241.SH,600241,ST时万,辽宁,电气设备,辽宁时代万恒股份有限公司,主板,20001128,
2744,600242.SH,600242,ST中昌,广东,软件服务,中昌大数据股份有限公司,主板,20001207,
2745,600243.SH,600243,青海华鼎,青海,机床制造,青海华鼎实业股份有限公司,主板,20001120,
2746,600246.SH,600246,万通发展,北京,区域地产,北京万通新发展集团股份有限公司,主板,20000922,
2747,600248.SH,600248,陕西建工,陕西,建筑工程,陕西建工集团股份有限公司,主板,20000622,
2748,600249.SH,600249,两面针,广西,日用化工,柳州两面针股份有限公司,主板,20040130,
2749,600250.SH,600250,南纺股份,江苏,商贸代理,南京纺织品进出口股份有限公司,主板,20010306,
2750,600251.SH,600251,冠农股份,新疆,农业综合,新疆冠农果茸股份有限公司,主板,20030609,
2751,600252.SH,600252,中恒集团,广西,中成药,广西梧州中恒集团股份有限公司,主板,20001130,
2752,600255.SH,600255,鑫科材料,安徽,铜,安徽鑫科新材料股份有限公司,主板,20001122,
2753,600256.SH,600256,广汇能源,新疆,石油开采,广汇能源股份有限公司,主板,20000526,
2754,600257.SH,600257,大湖股份,湖南,渔业,大湖水殖股份有限公司,主板,20000612,
2755,600258.SH,600258,首旅酒店,北京,酒店餐饮,北京首旅酒店(集团)股份有限公司,主板,20000601,
2756,600259.SH,600259,广晟有色,海南,小金属,广晟有色金属股份有限公司,主板,20000525,
2757,600260.SH,600260,ST凯乐,湖北,通信设备,湖北凯乐科技股份有限公司,主板,20000706,
2758,600261.SH,600261,阳光照明,浙江,家用电器,浙江阳光照明电器集团股份有限公司,主板,20000720,
2759,600262.SH,600262,北方股份,内蒙,汽车整车,内蒙古北方重型汽车股份有限公司,主板,20000630,
2760,600265.SH,600265,*ST景谷,云南,林业,云南景谷林业股份有限公司,主板,20000825,
2761,600266.SH,600266,城建发展,北京,区域地产,北京城建投资发展股份有限公司,主板,19990203,
2762,600267.SH,600267,海正药业,浙江,化学制药,浙江海正药业股份有限公司,主板,20000725,
2763,600268.SH,600268,国电南自,江苏,电气设备,国电南京自动化股份有限公司,主板,19991118,
2764,600269.SH,600269,赣粤高速,江西,路桥,江西赣粤高速公路股份有限公司,主板,20000518,
2765,600271.SH,600271,航天信息,北京,IT设备,航天信息股份有限公司,主板,20030711,
2766,600272.SH,600272,开开实业,上海,医药商业,上海开开实业股份有限公司,主板,20010228,
2767,600273.SH,600273,嘉化能源,浙江,化工原料,浙江嘉化能源化工股份有限公司,主板,20030627,
2768,600275.SH,600275,*ST昌鱼,湖北,农业综合,湖北武昌鱼股份有限公司,主板,20000810,
2769,600276.SH,600276,恒瑞医药,江苏,化学制药,江苏恒瑞医药股份有限公司,主板,20001018,
2770,600277.SH,600277,亿利洁能,内蒙,化工原料,亿利洁能股份有限公司,主板,20000725,
2771,600278.SH,600278,东方创业,上海,商贸代理,东方国际创业股份有限公司,主板,20000712,
2772,600279.SH,600279,重庆港,重庆,港口,重庆港股份有限公司,主板,20000731,
2773,600280.SH,600280,中央商场,江苏,百货,南京中央商场(集团)股份有限公司,主板,20000926,
2774,600281.SH,600281,华阳新材,山西,综合类,山西华阳新材料股份有限公司,主板,20001109,
2775,600282.SH,600282,南钢股份,江苏,普钢,南京钢铁股份有限公司,主板,20000919,
2776,600283.SH,600283,钱江水利,浙江,水务,钱江水利开发股份有限公司,主板,20001018,
2777,600284.SH,600284,浦东建设,上海,建筑工程,上海浦东建设股份有限公司,主板,20040316,
2778,600285.SH,600285,羚锐制药,河南,中成药,河南羚锐制药股份有限公司,主板,20001018,
2779,600287.SH,600287,江苏舜天,江苏,商贸代理,江苏舜天股份有限公司,主板,20000901,
2780,600288.SH,600288,大恒科技,北京,软件服务,大恒新纪元科技股份有限公司,主板,20001129,
2781,600289.SH,600289,ST信通,黑龙江,软件服务,亿阳信通股份有限公司,主板,20000720,
2782,600290.SH,600290,ST华仪,浙江,电气设备,华仪电气股份有限公司,主板,20001106,
2783,600291.SH,600291,*ST西水,内蒙,保险,内蒙古西水创业股份有限公司,主板,20000731,
2784,600292.SH,600292,远达环保,重庆,环境保护,国家电投集团远达环保股份有限公司,主板,20001101,
2785,600293.SH,600293,三峡新材,湖北,玻璃,湖北三峡新型建材股份有限公司,主板,20000919,
2786,600295.SH,600295,鄂尔多斯,内蒙,特种钢,内蒙古鄂尔多斯资源股份有限公司,主板,20010426,
2787,600297.SH,600297,广汇汽车,辽宁,汽车服务,广汇汽车服务集团股份公司,主板,20001116,
2788,600298.SH,600298,安琪酵母,湖北,食品,安琪酵母股份有限公司,主板,20000818,
2789,600299.SH,600299,安迪苏,北京,化学制药,蓝星安迪苏股份有限公司,主板,20000420,
2790,600300.SH,600300,ST维维,江苏,软饮料,维维食品饮料股份有限公司,主板,20000630,
2791,600301.SH,600301,*ST南化,广西,商贸代理,南宁化工股份有限公司,主板,20000712,
2792,600302.SH,600302,标准股份,陕西,纺织机械,西安标准工业股份有限公司,主板,20001213,
2793,600303.SH,600303,曙光股份,辽宁,汽车整车,辽宁曙光汽车集团股份有限公司,主板,20001226,
2794,600305.SH,600305,恒顺醋业,江苏,食品,江苏恒顺醋业股份有限公司,主板,20010206,
2795,600306.SH,600306,*ST商城,辽宁,百货,沈阳商业城股份有限公司,主板,20001226,
2796,600307.SH,600307,酒钢宏兴,甘肃,普钢,甘肃酒钢集团宏兴钢铁股份有限公司,主板,20001220,
2797,600308.SH,600308,华泰股份,山东,造纸,山东华泰纸业股份有限公司,主板,20000928,
2798,600309.SH,600309,万华化学,山东,化工原料,万华化学集团股份有限公司,主板,20010105,
2799,600310.SH,600310,桂东电力,广西,水力发电,广西桂东电力股份有限公司,主板,20010228,
2800,600311.SH,600311,ST荣华,甘肃,黄金,甘肃荣华实业(集团)股份有限公司,主板,20010626,
2801,600312.SH,600312,平高电气,河南,电气设备,河南平高电气股份有限公司,主板,20010221,
2802,600313.SH,600313,农发种业,北京,种植业,中农发种业集团股份有限公司,主板,20010119,
2803,600315.SH,600315,上海家化,上海,日用化工,上海家化联合股份有限公司,主板,20010315,
2804,600316.SH,600316,洪都航空,江西,航空,江西洪都航空工业股份有限公司,主板,20001215,
2805,600318.SH,600318,新力金融,安徽,多元金融,安徽新力金融股份有限公司,主板,20001208,
2806,600319.SH,600319,*ST亚星,山东,化工原料,潍坊亚星化学股份有限公司,主板,20010326,
2807,600320.SH,600320,振华重工,上海,工程机械,上海振华重工(集团)股份有限公司,主板,20001221,
2808,600321.SH,600321,正源股份,四川,其他建材,正源控股股份有限公司,主板,20010524,
2809,600322.SH,600322,天房发展,天津,区域地产,天津市房地产发展(集团)股份有限公司,主板,20010910,
2810,600323.SH,600323,瀚蓝环境,广东,环境保护,瀚蓝环境股份有限公司,主板,20001225,
2811,600325.SH,600325,华发股份,广东,区域地产,珠海华发实业股份有限公司,主板,20040225,
2812,600326.SH,600326,西藏天路,西藏,水泥,西藏天路股份有限公司,主板,20010116,
2813,600327.SH,600327,大东方,江苏,汽车服务,无锡商业大厦大东方股份有限公司,主板,20020625,
2814,600328.SH,600328,中盐化工,内蒙,化工原料,中盐内蒙古化工股份有限公司,主板,20001222,
2815,600329.SH,600329,中新药业,天津,中成药,天津中新药业集团股份有限公司,主板,20010606,
2816,600330.SH,600330,天通股份,浙江,元器件,天通控股股份有限公司,主板,20010118,
2817,600331.SH,600331,宏达股份,四川,铅锌,四川宏达股份有限公司,主板,20011220,
2818,600332.SH,600332,白云山,广东,中成药,广州白云山医药集团股份有限公司,主板,20010206,
2819,600333.SH,600333,长春燃气,吉林,供气供热,长春燃气股份有限公司,主板,20001211,
2820,600335.SH,600335,国机汽车,天津,汽车配件,国机汽车股份有限公司,主板,20010305,
2821,600336.SH,600336,澳柯玛,山东,家用电器,澳柯玛股份有限公司,主板,20001229,
2822,600337.SH,600337,美克家居,新疆,家居用品,美克国际家居用品股份有限公司,主板,20001127,
2823,600338.SH,600338,西藏珠峰,西藏,铅锌,西藏珠峰资源股份有限公司,主板,20001227,
